ID_STAZ;Year;Month;VALORE
683;2020;7;0.0
684;2020;7;0.0
685;2020;7;0.0
686;2020;7;0.0
687;2020;7;0.0
689;2020;7;0.0
690;2020;7;0.0
693;2020;7;0.0
694;2020;7;0.0
695;2020;7;0.0
696;2020;7;0.2
697;2020;7;0.0
698;2020;7;0.0
699;2020;7;0.0
700;2020;7;0.0
701;2020;7;0.0
705;2020;7;0.0
706;2020;7;0.0
707;2020;7;0.0
708;2020;7;0.0
709;2020;7;0.0
710;2020;7;0.0
711;2020;7;0.0
712;2020;7;0.0
713;2020;7;0.0
715;2020;7;0.2
716;2020;7;0.0
717;2020;7;0.2
718;2020;7;0.0
721;2020;7;0.0
722;2020;7;0.4
723;2020;7;0.0
724;2020;7;7.4
725;2020;7;0.0
726;2020;7;0.0
727;2020;7;0.0
728;2020;7;0.0
729;2020;7;1.0
730;2020;7;0.0
731;2020;7;0.0
733;2020;7;0.0
734;2020;7;0.0
735;2020;7;0.0
736;2020;7;0.0
737;2020;7;0.0
738;2020;7;0.4
739;2020;7;0.0
740;2020;7;0.0
742;2020;7;0.0
743;2020;7;0.0
744;2020;7;0.0
745;2020;7;0.0
746;2020;7;0.0
747;2020;7;0.0
748;2020;7;0.0
749;2020;7;0.0
750;2020;7;0.0
751;2020;7;0.0
752;2020;7;0.0
753;2020;7;0.0
754;2020;7;0.0
755;2020;7;0.0
756;2020;7;0.0
757;2020;7;0.0
758;2020;7;0.0
759;2020;7;0.0
760;2020;7;0.0
761;2020;7;0.0
763;2020;7;0.0
764;2020;7;0.4
765;2020;7;0.0
766;2020;7;0.0
767;2020;7;0.0
769;2020;7;0.0
770;2020;7;0.2
772;2020;7;0.0
773;2020;7;0.0
774;2020;7;0.0
775;2020;7;0.0
776;2020;7;0.0
777;2020;7;0.0
778;2020;7;0.0
779;2020;7;0.0
780;2020;7;0.0
1380;2020;7;0.0
1381;2020;7;0.0
1382;2020;7;0.0
1383;2020;7;0.0
1384;2020;7;0.2
1385;2020;7;0.0
1386;2020;7;0.0
1404;2020;7;0.0
1424;2020;7;0.0
1444;2020;7;0.0
